Episode,Win,Turns,Reward,Seat
853,0,157,5.930769230769233,3
854,0,124,3.6923076923076925,3
855,0,85,3.0692307692307685,3
856,0,106,3.1769230769230763,1
857,0,13,0.13076923076923078,2
858,0,67,0.8846153846153847,3
859,0,64,1.346153846153846,3
860,0,76,2.553846153846153,2
861,0,52,2.192307692307692,0
862,0,67,1.2461538461538462,0
863,0,300,12.038461538461542,2
864,0,208,6.453846153846155,2
865,0,73,3.015384615384615,3
866,0,300,8.961538461538465,2
867,0,91,3.5846153846153843,0
868,0,271,8.161538461538463,1
869,0,55,2.0384615384615383,1
870,0,31,1.4692307692307693,0
871,0,175,6.26923076923077,0
872,0,244,7.2307692307692335,3
873,0,100,2.7153846153846155,0
874,0,55,1.653846153846154,1
875,0,49,1.3692307692307693,1
876,0,300,7.653846153846156,0
877,0,76,1.169230769230769,3
878,0,300,8.500000000000004,2
879,0,82,2.5307692307692307,0
880,0,300,8.03846153846154,1
881,0,73,1.7076923076923076,2
882,0,169,4.676923076923077,3
883,0,300,-49.03846153846153,3
884,0,100,2.7384615384615385,3
885,0,97,2.969230769230769,2
886,0,184,4.884615384615386,2
887,0,88,2.146153846153846,2
888,0,94,2.1999999999999997,2
889,0,109,2.8692307692307693,3
890,0,40,1.4461538461538463,0
891,0,55,1.8307692307692307,3
892,0,40,1.5461538461538462,3
893,0,169,5.13846153846154,2
894,0,43,1.676923076923077,1
895,0,88,1.6076923076923075,3
896,0,94,2.2769230769230764,0
897,0,88,2.6846153846153844,2
898,0,244,6.000000000000002,3
899,0,283,10.830769230769235,1
900,0,235,7.100000000000002,3
901,0,160,5.753846153846155,0
902,0,73,2.2461538461538457,2
903,0,226,6.8692307692307715,0
904,0,130,4.130769230769231,2
905,0,49,0.9846153846153848,3
906,0,277,7.469230769230773,2
907,0,300,-52.192307692307686,3
908,0,300,7.961538461538465,0
909,0,76,1.8615384615384614,2
910,0,76,1.8615384615384616,2
911,0,235,8.000000000000004,1
912,0,85,2.761538461538461,1
913,0,300,9.653846153846157,2
914,0,55,1.9076923076923076,3
915,0,300,-48.88461538461539,3
916,0,82,4.992307692307693,0
917,0,91,2.5307692307692307,3
918,0,300,-50.192307692307686,3
919,0,61,2.269230769230769,2
920,0,118,2.7692307692307696,0
921,0,124,3.307692307692307,2
922,0,43,0.9076923076923077,0
923,0,58,1.3461538461538463,2
924,0,112,2.946153846153846,2
925,0,223,6.123076923076924,3
926,0,43,1.1384615384615386,0
927,0,300,10.80769230769231,0
928,0,49,1.7538461538461538,2
929,0,70,3.5538461538461537,2
930,0,300,11.038461538461545,0
931,0,241,6.615384615384618,1
932,0,85,2.5307692307692307,3
933,0,133,3.5153846153846153,1
934,0,64,2.7076923076923074,0
935,0,148,3.646153846153846,3
936,0,43,1.0846153846153848,3
937,0,67,1.423076923076923,3
938,0,58,1.423076923076923,1
939,0,52,1.9076923076923076,3
940,0,112,3.099999999999999,2
941,0,79,2.684615384615384,1
942,0,58,1.7307692307692306,1
943,0,82,2.376923076923077,2
944,0,37,1.0846153846153848,3
945,0,82,2.3769230769230765,2
946,0,300,11.576923076923084,0
947,0,40,1.2923076923076922,0
948,0,247,7.669230769230772,0
949,0,106,3.1769230769230767,0
950,0,85,3.2230769230769227,2
951,0,88,2.738461538461538,0
952,0,169,5.13846153846154,3
953,0,127,2.5923076923076924,0
954,0,52,0.6000000000000002,3
955,0,300,9.65384615384616,0
956,0,37,0.3153846153846154,3
957,0,100,2.0999999999999996,0
958,0,73,1.6307692307692307,2
959,0,49,0.9076923076923079,1
960,0,49,1.2923076923076922,1
961,0,300,10.346153846153848,0
962,0,46,1.1384615384615384,0
963,0,40,1.369230769230769,0
964,0,259,11.18461538461539,0
965,0,118,3.076923076923077,0
966,0,106,2.869230769230769,2
967,0,100,3.1999999999999993,3
968,0,70,1.7076923076923074,2
969,0,82,2.3000000000000003,1
970,0,286,10.292307692307698,0
971,0,300,10.730769230769237,0
972,0,58,1.423076923076923,0
973,0,109,3.7923076923076917,2
974,0,300,8.884615384615387,2
975,0,226,7.023076923076926,2
976,0,76,2.6846153846153844,0
977,0,67,1.7076923076923074,0
978,0,43,1.3692307692307693,0
979,0,226,8.792307692307695,2
980,0,154,4.2384615384615385,1
981,0,43,0.8538461538461539,3
982,0,300,-48.96153846153846,3
983,0,55,1.423076923076923,0
984,0,37,0.9307692307692309,1
985,0,300,10.192307692307697,0
986,0,124,3.3076923076923075,2
987,0,70,2.323076923076923,0
988,0,82,1.9923076923076923,1
989,0,64,2.1153846153846154,3
990,0,300,-42.192307692307686,3
991,0,178,5.115384615384615,2
992,0,232,6.330769230769233,3
993,0,91,3.123076923076923,1
994,0,300,11.115384615384622,1
995,0,79,1.9384615384615382,3
996,0,300,11.653846153846162,0
997,0,79,2.6846153846153844,1
998,0,121,2.3846153846153846,1
999,0,73,1.7076923076923078,2
1000,0,300,9.03846153846154,1
1001,0,109,2.4846153846153847,3
1002,0,109,2.1,3
1003,0,73,2.4769230769230766,2
1004,0,67,1.6538461538461535,3
1005,0,121,4.153846153846154,2
1006,0,130,3.515384615384615,2
1007,0,37,0.6230769230769232,1
1008,0,76,2.246153846153846,3
1009,0,300,10.42307692307693,0
1010,0,94,2.123076923076923,2
1011,0,91,2.53076923076923,3
1012,0,300,-36.11538461538461,3
1013,0,43,0.9307692307692309,3
1014,0,300,11.730769230769235,0
1015,0,300,10.192307692307699,0
1016,0,67,1.7846153846153845,0
1017,0,73,2.0153846153846153,3
1018,0,300,-49.80769230769231,3
1019,0,40,1.623076923076923,3
1020,0,157,4.546153846153846,1
1021,0,106,3.561538461538461,1
1022,0,91,1.4538461538461538,3
1023,0,280,10.907692307692313,0
1024,0,300,10.423076923076929,1
1025,0,52,1.0615384615384615,2
1026,0,46,1.6769230769230767,2
1027,0,55,1.676923076923077,3
1028,0,76,2.4,2
1029,0,97,3.4307692307692306,3
1030,0,97,2.815384615384615,1
1031,0,181,3.8846153846153837,2
1032,0,103,1.738461538461538,3
1033,0,145,4.184615384615385,3
1034,0,16,0.6692307692307693,2
1035,0,115,3.1769230769230767,3
1036,0,262,9.18461538461539,2
1037,0,106,3.0230769230769226,2
1038,0,112,2.1769230769230763,2
1039,0,49,1.2923076923076922,1
1040,0,136,3.9769230769230766,3
1041,0,151,2.9307692307692306,0
1042,0,79,2.3769230769230765,1
1043,0,109,3.1769230769230763,1
1044,0,52,0.7538461538461538,3
1045,0,79,1.323076923076923,3
1046,0,109,3.3307692307692305,2
1047,0,106,4.176923076923076,0
1048,0,91,3.8923076923076922,0
1049,0,61,2.0384615384615383,1
1050,0,82,2.761538461538461,0
1051,0,118,2.8461538461538454,1
1052,0,76,1.5538461538461537,2
1053,0,300,10.11538461538462,1
1054,0,94,3.4307692307692306,0
1055,0,241,7.384615384615388,3
1056,0,118,3.923076923076923,2
1057,0,88,2.1461538461538456,2
1058,0,286,10.523076923076928,1
1059,0,64,1.346153846153846,3
1060,0,100,3.353846153846154,2
1061,0,103,2.4076923076923076,1
1062,0,124,3.4615384615384612,2
1063,0,300,7.576923076923081,1
1064,0,184,5.884615384615385,3
1065,0,124,5.515384615384616,0
1066,0,46,1.3692307692307693,1
1067,0,157,3.2384615384615376,2
1068,0,25,0.876923076923077,1
1069,0,76,2.7846153846153845,2
1070,0,148,4.084615384615384,0
1071,0,49,1.1384615384615384,1
1072,0,37,0.5461538461538463,1
1073,0,67,2.092307692307692,1
1074,0,76,2.838461538461538,0
1075,0,16,0.13076923076923078,2
1076,0,300,-42.26923076923077,3
1077,0,100,2.946153846153846,0
1078,0,160,4.930769230769231,2
1079,0,298,10.11538461538462,2
1080,0,300,8.038461538461542,0
1081,0,223,7.638461538461541,1
1082,0,58,1.6538461538461537,2
1083,0,300,9.11538461538462,1
1084,0,76,1.3230769230769233,3
1085,0,94,2.6615384615384614,1
1086,0,58,2.7307692307692304,2
1087,0,97,2.969230769230769,2
1088,0,289,8.523076923076927,2
1089,0,300,-46.730769230769226,3
1090,0,300,10.34615384615385,2
1091,0,37,0.7000000000000001,3
1092,0,91,0.9923076923076924,3
1093,0,300,7.653846153846158,1
1094,0,100,3.507692307692307,3
1095,0,100,2.4846153846153842,0
1096,0,70,2.323076923076923,1
1097,0,127,4.823076923076924,1
1098,0,300,7.576923076923078,0
1099,0,88,3.0692307692307685,2
1100,0,58,1.423076923076923,1
1101,0,163,3.5230769230769226,0
1102,0,277,6.315384615384617,3
1103,0,214,6.200000000000001,0
1104,0,115,3.1538461538461537,1
1105,0,43,1.2923076923076924,0
1106,0,300,9.653846153846157,0
1107,0,205,5.530769230769231,1
1108,0,160,5.292307692307693,0
1109,0,64,2.5,3
1110,0,300,9.269230769230772,2
1111,0,58,1.7307692307692304,0
1112,0,124,2.6153846153846145,2
1113,0,94,2.969230769230769,0
1114,0,91,3.276923076923077,0
1115,0,169,4.753846153846155,2
1116,0,300,11.11538461538462,0
1117,0,73,1.7846153846153843,1
1118,0,67,2.7076923076923074,0
1119,0,300,10.961538461538465,1
1120,0,121,2.7692307692307687,2
1121,0,300,10.346153846153848,0
1122,0,136,3.9,2
1123,0,300,11.269230769230774,0
1124,0,97,2.9692307692307685,1
1125,0,55,1.0384615384615383,0
1126,0,37,1.0076923076923077,1
1127,0,76,1.8615384615384611,3
1128,0,300,9.730769230769234,1
1129,0,166,4.6000000000000005,2
1130,0,76,1.453846153846154,0
1131,0,49,1.3692307692307693,3
1132,0,85,3.3000000000000003,3
1133,0,133,3.669230769230768,3
1134,0,25,0.5692307692307692,3
1135,0,34,0.8538461538461539,2
1136,0,67,1.246153846153846,0
1137,0,142,3.3384615384615377,0
1138,0,40,0.9307692307692309,3
1139,0,82,2.607692307692307,0
1140,0,70,1.9384615384615382,2
1141,0,55,0.8076923076923078,0
1142,0,103,3.792307692307692,1
1143,0,109,3.715384615384615,1
1144,0,52,1.2153846153846155,2
1145,0,19,0.9538461538461539,1
1146,0,67,1.8615384615384614,1
1147,0,88,1.969230769230769,0
1148,0,300,-43.57692307692307,3
1149,0,178,5.653846153846154,2
1150,0,124,2.7692307692307687,3
1151,0,58,2.3461538461538463,1
1152,0,97,2.8153846153846147,2
1153,0,300,9.500000000000005,1
1154,0,58,1.8076923076923077,0
1155,0,169,4.523076923076923,2
1156,0,300,8.807692307692312,2
1157,0,300,8.807692307692312,1
1158,0,82,2.146153846153846,2
1159,0,79,2.553846153846154,3
1160,0,178,4.423076923076923,0
1161,0,61,2.1153846153846154,1
1162,0,175,3.807692307692307,0
1163,0,232,8.253846153846156,2
1164,0,40,1.1384615384615384,0
1165,0,259,9.876923076923081,0
1166,0,22,0.6461538461538462,0
1167,0,64,2.0153846153846153,0
1168,0,79,2.9923076923076914,0
1169,0,88,1.0692307692307694,3
1170,0,145,3.799999999999999,2
1171,0,106,2.4846153846153842,0
1172,0,124,4.053846153846154,0
1173,0,25,0.1846153846153846,2
1174,0,148,3.646153846153846,2
1175,0,142,4.492307692307692,0
1176,0,31,0.876923076923077,3
1177,0,40,0.853846153846154,3
1178,0,82,2.53076923076923,0
1179,0,109,2.4076923076923076,1
1180,0,118,4.230769230769232,2
1181,0,300,-51.26923076923077,3
1182,0,151,5.0076923076923086,0
1183,0,73,2.0153846153846153,2
1184,0,55,0.8076923076923077,1
1185,0,91,4.96923076923077,0
1186,0,300,-47.80769230769231,3
1187,0,79,1.9923076923076923,0
1188,0,166,4.523076923076923,0
1189,0,49,1.1384615384615384,2
1190,0,300,9.653846153846159,0
1191,0,82,1.7615384615384615,2
1192,0,300,-52.192307692307686,3
1193,0,97,3.969230769230769,2
1194,0,300,10.269230769230775,1
1195,0,300,11.038461538461544,2
1196,0,46,1.0615384615384618,2
1197,0,133,2.6692307692307695,1
1198,0,64,1.9384615384615382,0
1199,0,76,1.0923076923076922,3
1200,0,157,4.623076923076923,1
1201,0,300,-41.19230769230769,3
1202,0,103,3.176923076923077,0
1203,0,300,9.500000000000004,2
1204,0,85,3.146153846153846,2
1205,0,300,9.500000000000005,2
1206,0,115,3.33076923076923,3
1207,0,118,3.769230769230769,2
1208,0,85,2.0692307692307694,1
1209,0,67,2.169230769230769,0
1210,0,300,9.038461538461544,2
1211,0,73,2.4769230769230766,1
1212,0,300,-52.42307692307692,3
1213,0,88,2.6076923076923078,2
1214,0,118,4.076923076923077,0
1215,0,300,10.346153846153848,0
1216,0,82,2.53076923076923,1
1217,0,88,2.838461538461538,3
1218,0,300,10.500000000000007,0
1219,0,295,9.753846153846158,3
1220,0,112,4.076923076923077,0
1221,0,148,3.699999999999999,0
1222,0,31,1.0846153846153848,0
1223,0,300,10.730769230769234,2
1224,0,256,8.130769230769232,2
1225,0,283,9.238461538461543,3
1226,0,181,4.5,2
1227,0,91,2.5846153846153843,0
1228,0,103,2.8153846153846156,3
1229,0,46,1.2923076923076922,0
1230,0,300,10.115384615384622,2
1231,0,79,2.6076923076923073,0
1232,0,130,3.823076923076923,0
1233,0,103,2.715384615384615,0
1234,0,253,8.746153846153849,1
1235,0,238,6.8461538461538485,0
1236,0,52,1.2692307692307692,0
1237,0,43,1.8307692307692305,1
1238,0,76,3.2230769230769227,0
1239,0,295,11.500000000000005,0
1240,0,67,1.476923076923077,1
1241,0,214,4.96923076923077,2
1242,0,115,2.715384615384615,3
1243,0,271,7.853846153846158,0
1244,0,127,3.6692307692307686,0
1245,0,46,1.523076923076923,2
1246,0,118,3.923076923076923,0
1247,0,97,2.5846153846153848,1
1248,0,300,10.576923076923082,2
1249,0,58,1.346153846153846,0
1250,0,100,1.8923076923076922,2
1251,0,300,9.807692307692314,0
1252,0,49,1.7538461538461538,2
1253,0,190,6.400000000000003,2
1254,0,76,3.169230769230769,3
1255,0,300,11.500000000000007,2
1256,0,103,2.3307692307692305,0
1257,0,76,2.069230769230769,0
1258,0,61,2.038461538461538,1
1259,0,67,1.8615384615384611,0
1260,0,241,8.61538461538462,1
1261,0,142,3.261538461538461,0
1262,0,300,-48.11538461538461,3
1263,0,64,2.092307692307692,0
1264,0,300,9.423076923076927,1
1265,0,82,2.6846153846153844,1
1266,0,175,6.730769230769232,0
1267,0,292,8.061538461538465,2
1268,0,67,0.8846153846153847,3
1269,0,300,9.961538461538465,0
1270,0,151,4.46923076923077,1
1271,0,58,1.2692307692307694,1
1272,0,300,8.192307692307695,0
1273,0,52,1.369230769230769,2
1274,0,184,5.4230769230769225,2
1275,0,247,7.900000000000002,0
1276,0,115,2.692307692307692,0
1277,0,52,1.2153846153846153,3
1278,0,259,9.415384615384617,0
1279,0,300,8.961538461538463,0
1280,0,300,11.11538461538462,1
1281,0,40,0.39230769230769236,3
1282,0,187,7.553846153846155,1
1283,0,16,0.13076923076923078,3
1284,0,154,4.238461538461538,0
1285,0,61,1.7307692307692308,1
1286,0,76,2.223076923076923,0
1287,0,300,-53.42307692307692,3
1288,0,300,10.192307692307699,0
1289,0,300,-50.11538461538461,3
1290,0,300,11.730769230769237,0
1291,0,16,0.3615384615384616,3
1292,0,300,9.269230769230774,1
1293,0,148,5.0307692307692315,3
1294,0,247,6.769230769230772,3
1295,0,300,9.192307692307697,1
1296,0,121,3.3846153846153846,1
1297,0,145,3.261538461538461,3
1298,0,61,1.7307692307692308,3
1299,0,55,2.5,0
1300,0,300,8.423076923076925,0
1301,0,109,2.7923076923076917,3
1302,0,300,8.269230769230772,2
1303,0,55,1.2923076923076924,3
1304,0,160,4.292307692307691,0
1305,0,61,1.9615384615384612,3
1306,0,58,1.3461538461538463,0
1307,0,241,8.153846153846155,3
1308,0,52,1.5,0
1309,0,300,-45.26923076923077,3
1310,0,82,1.9923076923076923,2
1311,0,199,4.015384615384615,3
1312,0,49,1.7538461538461538,1
1313,0,300,-49.19230769230769,3
1314,0,187,5.115384615384617,3
1315,0,106,2.946153846153846,1
1316,0,300,-37.80769230769231,3
1317,0,300,-49.96153846153846,3
1318,0,130,2.8999999999999995,0
1319,0,187,6.015384615384615,1
1320,0,300,10.423076923076927,2
1321,0,67,1.7307692307692308,3
1322,0,300,10.269230769230777,1
1323,0,300,8.500000000000004,2
1324,0,274,9.62307692307693,1
1325,0,34,1.0846153846153845,2
1326,0,300,-39.730769230769226,3
1327,0,253,7.976923076923079,1
1328,0,300,12.346153846153852,2
1329,0,31,0.8538461538461539,0
1330,0,190,5.1692307692307695,0
1331,0,300,11.346153846153854,2
1332,0,118,2.461538461538461,1
1333,0,82,2.6076923076923078,1
1334,0,300,8.884615384615389,0
1335,0,82,1.7615384615384615,1
1336,0,82,1.8384615384615384,1
1337,0,106,2.1769230769230767,2
1338,0,25,0.49230769230769234,1
1339,0,55,0.8846153846153848,1
1340,0,178,5.115384615384616,1
1341,0,58,1.6538461538461537,2
1342,0,289,11.138461538461543,2
1343,0,300,10.500000000000005,0
1344,0,49,1.2153846153846155,1
1345,0,300,9.269230769230772,0
1346,0,175,5.961538461538463,0
1347,0,151,4.930769230769232,1
1348,0,300,-50.42307692307692,3
1349,0,49,0.6000000000000001,3
1350,0,229,7.40769230769231,3
1351,0,49,0.6000000000000002,3
1352,0,61,2.423076923076923,3
1353,0,300,-42.96153846153846,3
1354,0,82,1.992307692307692,1
1355,0,67,1.2692307692307692,3
1356,0,142,2.7230769230769223,1
1357,0,112,2.484615384615384,2
1358,0,112,3.407692307692307,2
1359,0,28,0.3384615384615385,3
1360,0,300,10.423076923076929,1
1361,0,298,9.884615384615389,2
1362,0,52,1.1153846153846154,0
1363,0,300,10.807692307692312,2
1364,0,202,6.376923076923078,1
1365,0,124,3.515384615384615,0
1366,0,37,1.8538461538461535,2
1367,0,46,1.7538461538461536,1
1368,0,300,-47.42307692307692,3
1369,0,94,3.43076923076923,1
1370,0,82,2.146153846153845,2
1371,0,82,1.992307692307692,2
1372,0,64,2.3999999999999995,0
1373,0,241,7.307692307692311,1
1374,0,82,1.6846153846153844,1
1375,0,73,2.015384615384615,1
1376,0,300,8.730769230769235,2
1377,0,268,8.623076923076926,0
1378,0,37,0.853846153846154,2
1379,0,300,11.192307692307699,2
1380,0,127,3.592307692307692,1
1381,0,148,3.3384615384615373,2
1382,0,175,4.292307692307692,3
1383,0,70,2.169230769230769,0
1384,0,76,2.015384615384615,2
1385,0,244,8.000000000000002,3
1386,0,112,2.9999999999999996,0
1387,0,300,9.269230769230775,2
1388,0,300,-41.11538461538461,3
1389,0,76,2.761538461538461,0
1390,0,61,1.5,2
1391,0,265,8.646153846153851,3
1392,0,169,6.215384615384618,1
1393,0,1,0,1
1394,0,67,2.4,0
1395,0,109,2.0999999999999996,1
1396,0,130,3.9769230769230766,2
1397,0,181,4.346153846153847,3
1398,0,55,1.7307692307692308,0
1399,0,300,8.807692307692312,2
1400,0,142,4.2615384615384615,0
1401,0,300,7.576923076923083,0
1402,0,115,3.3076923076923075,0
1403,0,300,-42.57692307692308,3
1404,0,52,1.8307692307692307,2
1405,0,238,7.000000000000003,2
1406,0,300,7.57692307692308,0
1407,0,82,3.530769230769231,2
1408,0,157,5.238461538461539,2
1409,0,256,7.130769230769234,2
1410,0,94,2.1999999999999997,0
1411,0,85,2.3769230769230765,1
1412,0,300,10.500000000000005,0
1413,0,127,3.7461538461538466,0
1414,0,121,2.7692307692307687,2
1415,0,79,2.246153846153846,3
1416,0,300,10.269230769230775,1
1417,0,271,7.623076923076926,0
1418,0,43,0.7000000000000001,3
1419,0,250,6.438461538461541,0
1420,0,61,1.4999999999999998,1
1421,0,300,-48.653846153846146,3
1422,0,97,2.5846153846153843,3
1423,0,300,7.269230769230772,2
1424,0,166,4.676923076923077,1
1425,0,46,1.446153846153846,2
1426,0,184,6.784615384615386,0
1427,0,40,0.39230769230769236,2
1428,0,300,-47.57692307692307,3
1429,0,300,-38.26923076923077,3
1430,0,88,2.376923076923077,3
1431,0,300,10.115384615384622,1
1432,0,127,3.7461538461538453,0
1433,0,300,10.576923076923082,0
1434,0,37,1.3153846153846154,2
1435,0,196,6.476923076923078,3
1436,0,295,7.9846153846153864,3
1437,0,300,-22.038461538461533,3
1438,0,91,2.1999999999999997,1
1439,0,169,5.907692307692309,3
1440,0,100,3.584615384615384,3
1441,0,64,1.7076923076923074,0
1442,0,79,2.6846153846153844,0
1443,0,97,3.353846153846154,2
1444,0,115,3.384615384615384,0
1445,0,121,4.076923076923077,1
1446,0,300,10.57692307692308,0
1447,0,247,7.130769230769233,0
1448,0,300,10.88461538461539,1
1449,0,265,7.415384615384619,2
1450,0,151,3.9307692307692297,0
1451,0,85,2.5307692307692307,3
1452,0,300,10.500000000000005,2
1453,0,160,4.853846153846155,3
1454,0,103,3.3307692307692305,0
1455,0,300,9.192307692307695,0
1456,0,103,3.1999999999999993,3
1457,0,70,2.4,0
1458,0,300,9.730769230769237,2
1459,0,76,2.6307692307692303,2
1460,0,148,3.492307692307692,2
1461,0,91,2.53076923076923,3
1462,0,55,0.576923076923077,0
1463,0,268,8.084615384615386,0
1464,0,300,9.884615384615387,1
1465,0,178,5.730769230769233,0
1466,0,40,1.5461538461538462,2
1467,0,64,2.0384615384615383,2
1468,0,300,-45.88461538461538,3
1469,0,106,2.792307692307692,0
1470,0,202,5.300000000000001,2
1471,0,300,-19.5,3
1472,0,58,2.269230769230769,2
1473,0,300,8.192307692307697,1
1474,0,127,3.8461538461538463,3
1475,0,181,5.730769230769232,3
1476,0,300,11.269230769230772,2
1477,0,199,4.761538461538462,0
1478,0,64,1.6307692307692307,0
1479,0,88,2.4538461538461536,2
1480,0,300,9.961538461538465,2
1481,0,28,0.2615384615384616,3
1482,0,300,10.884615384615389,2
1483,0,79,2.8384615384615377,1
1484,0,70,2.553846153846153,2
1485,0,300,9.423076923076929,2
1486,0,300,9.730769230769237,0
1487,0,37,0.5461538461538463,3
1488,0,118,3.9999999999999996,1
1489,0,139,4.723076923076923,0
1490,0,100,2.1999999999999997,2
1491,0,235,6.176923076923079,3
1492,0,300,-41.88461538461538,3
1493,0,61,1.4999999999999996,1
1494,0,40,1.9846153846153842,0
1495,0,259,8.41538461538462,1
1496,0,300,10.807692307692312,0
1497,0,85,2.146153846153846,3
1498,0,202,7.376923076923079,0
1499,0,67,2.8615384615384607,0
1500,0,196,5.5538461538461545,3
1501,0,64,1.3461538461538463,3
1502,0,70,1.553846153846154,0
1503,0,112,3.8692307692307684,2
1504,0,300,11.192307692307699,0
1505,0,300,9.269230769230775,0
1506,0,37,1.1615384615384616,3
1507,0,139,3.7461538461538453,3
1508,0,139,5.492307692307692,0
1509,0,94,3.892307692307692,0
1510,0,300,-45.5,3
1511,0,202,6.3000000000000025,1
1512,0,300,-43.42307692307692,3
1513,0,46,1.446153846153846,2
1514,0,67,1.7076923076923074,0
1515,0,300,10.42307692307693,1
1516,0,163,4.215384615384616,1
1517,0,85,1.761538461538461,2
1518,0,40,1.4692307692307693,3
1519,0,64,1.8615384615384611,0
1520,0,73,2.2461538461538457,2
1521,0,100,2.7384615384615385,3
1522,0,67,2.169230769230769,1
1523,0,46,1.676923076923077,1
1524,0,58,2.269230769230769,0
1525,0,55,1.2692307692307694,0
1526,0,64,1.8076923076923075,3
1527,0,55,1.1153846153846154,0
1528,0,70,1.7076923076923074,1
1529,0,211,7.2769230769230795,0
1530,0,223,8.86923076923077,1
1531,0,64,1.4230769230769234,2
1532,0,277,10.31538461538462,3
1533,0,214,7.353846153846156,2
1534,0,97,3.046153846153846,3
1535,0,172,4.676923076923077,2
1536,0,253,9.592307692307696,3
1537,0,190,5.476923076923078,2
1538,0,106,4.176923076923076,1
1539,0,52,1.6769230769230767,2
1540,0,70,1.323076923076923,0
1541,0,300,9.03846153846154,2
1542,0,100,2.1230769230769226,2
1543,0,25,0.7230769230769232,1
1544,0,121,3.3846153846153846,3
1545,0,109,3.4076923076923067,1
1546,0,247,10.053846153846159,1
1547,0,91,2.353846153846154,0
1548,0,300,9.423076923076929,0
1549,0,300,9.34615384615385,0
1550,0,31,0.7230769230769232,3
1551,0,217,6.6615384615384645,1
1552,0,94,2.5846153846153843,0
1553,0,37,1.2384615384615385,2
1554,0,97,2.5076923076923077,2
1555,0,100,2.738461538461539,2
1556,0,85,2.0692307692307694,3
1557,0,91,2.5076923076923077,0
1558,0,300,8.961538461538467,1
1559,0,43,1.6769230769230767,1
1560,0,46,1.4461538461538461,1
1561,0,97,3.8153846153846147,1
1562,0,300,10.807692307692312,0
1563,0,300,-50.03846153846153,3
1564,0,40,0.776923076923077,2
1565,0,70,2.1692307692307686,0
1566,0,37,0.7769230769230769,2
1567,0,64,0.9615384615384616,2
1568,0,79,1.7076923076923076,3
1569,0,181,4.807692307692308,3
1570,0,300,-39.11538461538461,3
1571,0,133,3.669230769230769,3
1572,0,46,1.2923076923076922,1
1573,0,262,8.492307692307696,0
1574,0,76,1.3230769230769233,2
1575,0,109,2.1769230769230767,2
1576,0,300,7.730769230769233,2
1577,0,58,2.269230769230769,2
1578,0,118,3.6153846153846145,1
1579,0,300,-50.96153846153846,3
1580,0,106,2.792307692307692,0
1581,0,91,2.6615384615384614,0
1582,0,70,2.707692307692308,1
1583,0,70,2.4769230769230766,0
1584,0,274,7.5461538461538495,1
1585,0,244,7.923076923076925,2
1586,0,61,2.269230769230769,1
1587,0,127,3.538461538461538,3
1588,0,223,5.63846153846154,1
1589,0,202,6.761538461538464,1
1590,0,289,9.600000000000003,1
1591,0,300,-41.730769230769226,3
1592,0,79,1.992307692307692,0
1593,0,300,9.961538461538465,2
1594,0,100,2.0461538461538464,2
1595,0,223,7.715384615384617,0
1596,0,88,2.5846153846153843,0
1597,0,70,2.0923076923076924,0
1598,0,265,9.030769230769236,2
1599,0,76,2.6307692307692307,2
1600,0,28,0.8000000000000002,2
1601,0,259,7.592307692307698,3
1602,0,97,2.6615384615384614,1
1603,0,82,3.2230769230769223,2
1604,0,106,3.5615384615384613,0
1605,0,300,8.423076923076927,1
1606,0,142,4.953846153846154,2
1607,0,37,1.0076923076923077,2
1608,0,300,8.730769230769235,1
1609,0,178,4.5,1
1610,0,175,4.753846153846154,3
1611,0,58,1.1153846153846154,1
1612,0,136,6.10769230769231,0
1613,0,300,-49.96153846153846,3
1614,0,55,2.0384615384615383,1
1615,0,300,8.57692307692308,2
1616,0,199,6.300000000000001,1
1617,0,52,2.7307692307692304,0
1618,0,64,1.7307692307692304,2
1619,0,300,9.038461538461545,1
1620,0,277,7.930769230769235,3
1621,0,190,4.938461538461539,2
1622,0,300,10.346153846153848,0
1623,0,58,1.576923076923077,2
1624,0,58,1.5769230769230766,0
1625,0,58,2.115384615384615,2
1626,0,76,1.2230769230769232,0
1627,0,300,8.500000000000002,1
1628,0,300,9.346153846153854,1
1629,0,124,2.823076923076923,0
1630,0,46,0.9846153846153848,2
1631,0,70,2.246153846153846,2
1632,0,300,10.038461538461544,0
1633,0,300,7.961538461538467,1
1634,0,157,4.392307692307692,3
1635,0,73,1.0153846153846153,3
1636,0,163,5.2153846153846155,1
1637,0,157,4.007692307692308,3
1638,0,226,8.40769230769231,1
1639,0,226,6.176923076923078,2
1640,0,55,1.6769230769230767,3
1641,0,61,0.9615384615384618,1
1642,0,88,3.1230769230769226,0
1643,0,46,1.1384615384615386,0
1644,0,88,2.53076923076923,3
1645,0,172,5.884615384615385,0
1646,0,268,9.64615384615385,2
1647,0,115,2.9999999999999996,0
1648,0,211,7.661538461538464,0
1649,0,238,9.384615384615387,1
1650,0,67,1.0923076923076924,0
1651,0,76,2.223076923076923,0
1652,0,73,2.0923076923076924,2
1653,0,235,8.30769230769231,0
1654,0,49,1.3692307692307693,3
1655,0,193,5.938461538461541,1
1656,0,300,8.038461538461542,1
1657,0,76,2.53076923076923,0
1658,0,280,6.238461538461542,3
1659,0,300,9.730769230769234,0
1660,0,300,10.884615384615387,1
1661,0,79,2.915384615384615,1
1662,0,193,6.400000000000001,3
1663,0,163,5.753846153846156,0
1664,0,300,9.500000000000005,1
